,,,,PUNCT,,,punct,,,False,False
unstable,unstable,ADJ,JJ,amod,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Principle,principle,PROPN,NNP,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
disciple,disciple,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,,,punct,;,False,False
label,label,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Petal,⁠petal,PROPN,NNP,conj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
penal,penal,ADJ,JJ,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
canal,canal,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Wait,⁠wait,NOUN,NN,conj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
surmise,surmise,NOUN,NN,nmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
plait,plait,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
promise,promise,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
pal,pal,NOUN,NN,conj,xxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Suit,suit,PROPN,NNP,nmod,Xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
suite,suite,NOUN,NN,appos,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
run,run,NOUN,NN,conj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
circuit,circuit,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
conduit,conduit,NOUN,NN,compound,xxxx,True,False

,
,SPACE,,,
,False,False
Rime,rime,PROPN,NNP,nsubj,Xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
",",PUNCT,``,punct,",False,False
shirk,shirk,VERB,VB,pcomp,xxxx,True,False
it,-PRON-,PRON,PRP,dobj,xx,True,False
",",PUNCT,'',punct,",False,False
and,and,CCONJ,CC,cc,xxx,True,False
",",PUNCT,``,punct,",False,False
beyond,beyond,ADP,IN,conj,xxxx,True,False
it,-PRON-,PRON,PRP,pobj,xx,True,False
",",PUNCT,'',punct,",False,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠But,⁠but,CCONJ,CC,ROOT,⁠Xxx,False,False
it,-PRON-,PRON,PRP,nsubj,xx,True,False
is,be,VERB,VBZ,ccomp,xx,True,False
not,not,ADV,RB,neg,xxx,True,False
hard,hard,ADJ,JJ,acomp,xxxx,True,False
to,to,PART,TO,aux,xx,True,False
tell,tell,VERB,VB,xcomp,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Why,⁠why,PROPN,NNP,ROOT,⁠Xxx,False,False
it,-PRON-,PRON,PRP,nsubj,xx,True,False
's,be,VERB,VBZ,ROOT,'x,False,False
pall,pall,NOUN,NN,attr,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
mall,mall,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
Pall,pall,PROPN,NNP,compound,Xxxx,True,False
Mall,mall,PROPN,NNP,conj,Xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Muscle,muscle,PROPN,NNP,ROOT,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
muscular,muscular,ADJ,JJ,amod,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
gaol,gaol,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
iron,iron,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Timber,timber,PROPN,NNP,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
climber,climber,NOUN,NN,appos,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
bullion,bullion,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
lion,lion,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Worm,⁠worm,NOUN,NN,conj,⁠Xxxx,False,False
and,and,CCONJ,CC,cc,xxx,True,False
storm,storm,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
chaise,chaise,VERB,VB,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
chaos,chaos,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
chair,chair,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Senator,⁠senator,NOUN,NN,conj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
spectator,spectator,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
mayor,mayor,NOUN,NN,appos,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Ivy,ivy,PROPN,NNP,nmod,Xxx,True,False
,,,,PUNCT,,,punct,,,False,False
privy,privy,NOUN,NN,ccomp,xxxx,True,False
;,;,PUNCT,,,punct,;,False,False
famous,famous,ADJ,JJ,amod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
clamour,clamour,NOUN,NN,ROOT,xxxx,True,False

,
,SPACE,,,
,False,False
And,and,CCONJ,CC,cc,Xxx,True,False
enamour,enamour,VERB,VB,conj,xxxx,True,False
rime,rime,NOUN,NN,dobj,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
",",PUNCT,``,punct,",False,False
hammer,hammer,NOUN,NN,pobj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False
",",PUNCT,'',punct,",False,False

,
,SPACE,,,
,False,False
⁠Pussy,⁠pussy,PROPN,NNP,ROOT,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
hussy,hussy,NOUN,NN,appos,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
possess,possess,VERB,VBP,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Desert,⁠desert,PROPN,NNP,ROOT,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
dessert,dessert,NOUN,NN,nmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
address,address,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Golf,golf,PROPN,NNP,dep,Xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
wolf,wolf,NOUN,NN,appos,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
countenance,countenance,NOUN,NN,ROOT,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
lieutenants,lieutenant,NOUN,NNS,nsubj,xxxx,True,False

,
,SPACE,,,
,False,False
Hoist,hoist,PROPN,NNP,appos,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
in,in,ADP,IN,prep,xx,True,False
lieu,lieu,NOUN,NN,pobj,xxxx,True,False
of,of,ADP,IN,prep,xx,True,False
flags,flag,NOUN,NNS,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
left,leave,VERB,VBD,conj,xxxx,True,False
pennants,pennant,NOUN,NNS,dobj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠River,⁠river,PROPN,NNP,ROOT,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
rival,rival,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
tomb,tomb,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
bomb,bomb,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
comb,comb,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Doll,⁠doll,PROPN,NNP,conj,⁠Xxxx,False,False
and,and,CCONJ,CC,cc,xxx,True,False
roll,roll,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
some,some,DET,DT,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
home,home,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Stranger,stranger,PROPN,NNP,nsubj,Xxxxx,True,False
does,do,VERB,VBZ,aux,xxxx,True,False
not,not,ADV,RB,neg,xxx,True,False
rime,rime,VERB,VB,ROOT,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
anger,anger,NOUN,NN,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Neither,neither,CCONJ,CC,nsubj,Xxxxx,True,False
does,do,VERB,VBZ,aux,xxxx,True,False
devour,devour,VERB,VB,conj,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
clangour,clangour,NOUN,NN,pobj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Soul,⁠soul,PROPN,NNP,nsubj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
foul,foul,ADJ,JJ,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
gaunt,gaunt,ADJ,JJ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
aunt,aunt,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Font,⁠font,PROPN,NNP,conj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
front,front,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
wo,will,VERB,MD,aux,xx,True,False
nt,not,ADV,RB,advmod,xx,True,False
;,;,PUNCT,:,punct,;,False,False
want,want,VERB,VB,ROOT,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
grand,grand,ADJ,JJ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
and,and,CCONJ,CC,cc,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
grant,grant,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Shoes,shoes,PROPN,NNP,dobj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
goes,go,VERB,VBZ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
does.[1,does.[1,PROPN,NNP,dep,xxxx.[d,False,False
],],PUNCT,-RRB-,punct,],False,False
),),PUNCT,-RRB-,punct,),False,False
Now,now,ADV,RB,advmod,Xxx,True,False
first,first,ADV,RB,advmod,xxxx,True,False
say,say,VERB,VBP,ROOT,xxx,True,False
:,:,PUNCT,:,punct,:,False,False
finger,finger,NOUN,NN,dobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
And,and,CCONJ,CC,cc,Xxx,True,False
then,then,ADV,RB,conj,xxxx,True,False
:,:,PUNCT,:,punct,:,False,False
singer,singer,NOUN,NN,appos,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
ginger,ginger,NOUN,NN,appos,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
linger,linger,VERB,VBP,ccomp,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Real,⁠real,NOUN,NN,amod,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
zeal,zeal,NOUN,NN,ROOT,xxxx,True,False
;,;,PUNCT,,,punct,;,False,False
mauve,mauve,ADJ,JJ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
gauze,gauze,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
gauge,gauge,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Marriage,⁠marriage,NOUN,NN,appos,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
foliage,foliage,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
mirage,mirage,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
age,age,NOUN,NN,conj,xxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Query,query,PROPN,NNP,nsubj,Xxxxx,True,False
does,do,VERB,VBZ,aux,xxxx,True,False
not,not,ADV,RB,neg,xxx,True,False
rime,rime,VERB,VB,ROOT,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
very,very,ADV,RB,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Nor,nor,CCONJ,CC,cc,Xxx,True,False
does,do,VERB,VBZ,aux,xxxx,True,False
fury,fury,NOUN,NN,compound,xxxx,True,False
sound,sound,VERB,VB,conj,xxxx,True,False
like,like,ADP,IN,prep,xxxx,True,False
bury,bury,NOUN,NN,pobj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Dost,⁠dost,PROPN,NNP,ROOT,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
lost,lose,VERB,VBN,dep,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
post,post,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
doth,doth,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
cloth,cloth,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
loth,loth,X,XX,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Job,⁠job,PROPN,NNP,nmod,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
Job,job,PROPN,NNP,conj,Xxx,True,False
,,,,PUNCT,,,punct,,,False,False
blossom,blossom,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
bosom,bosom,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
oath,oath,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Though,though,ADP,IN,mark,Xxxxx,True,False
the,the,DET,DT,det,xxx,True,False
difference,difference,NOUN,NN,nsubj,xxxx,True,False
seems,seem,VERB,VBZ,advcl,xxxx,True,False
little,little,ADJ,JJ,oprd,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
We,-PRON-,PRON,PRP,nsubj,Xx,True,False
say,say,VERB,VBP,ROOT,xxx,True,False
actual,actual,ADJ,JJ,acomp,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
victual,victual,ADJ,JJ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Seat,⁠seat,NOUN,NN,conj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
sweat,sweat,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
chaste,chaste,ADJ,JJ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
caste,caste,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
Leigh,leigh,PROPN,NNP,npadvmod,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
eight,eight,NUM,CD,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
height,height,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Put,⁠put,PROPN,NNP,conj,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
nut,nut,NOUN,NN,conj,xxx,True,False
;,;,PUNCT,:,punct,;,False,False
granite,granite,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
unite,unite,VERB,VB,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Reefer,reefer,PROPN,NNP,nsubj,Xxxxx,True,False
does,do,VERB,VBZ,aux,xxxx,True,False
not,not,ADV,RB,neg,xxx,True,False
rime,rime,VERB,VB,ROOT,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
",",PUNCT,``,punct,",False,False
deafer,deafer,NOUN,NN,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
",",PUNCT,'',punct,",False,False

,
,SPACE,,,
,False,False
Feoffer,feoffer,PROPN,NNP,nsubj,Xxxxx,True,False
does,do,VERB,VBZ,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
and,and,CCONJ,CC,cc,xxx,True,False
zephyr,zephyr,NOUN,NN,nmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
heifer,heifer,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Dull,⁠dull,PROPN,NNP,amod,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
bull,bull,NOUN,NN,ROOT,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
Geoffrey,geoffrey,PROPN,NNP,nsubj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
George,george,PROPN,NNP,appos,Xxxxx,True,False
;,;,PUNCT,:,punct,;,False,False
ate,eat,VERB,VBD,conj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
late,late,ADV,RB,advmod,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Hint,⁠hint,NOUN,NN,conj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
pint,pint,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
senate,senate,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
sedate,sedate,ADJ,JJ,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Scenic,scenic,ADJ,JJ,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
Arabic,arabic,ADJ,JJ,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
pacific,pacific,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Science,science,PROPN,NNP,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
conscience,conscience,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
scientific,scientific,ADJ,JJ,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Tour,⁠tour,PROPN,NNP,conj,⁠Xxxx,False,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
our,-PRON-,ADJ,PRP$,conj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
and,and,CCONJ,CC,cc,xxx,True,False
succour,succour,VERB,VB,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
four,four,NUM,CD,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Gas,⁠gas,PROPN,NNP,conj,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
alas,alas,INTJ,UH,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
Arkansas,arkansas,PROPN,NNP,conj,Xxxxx,True,False
!,!,PUNCT,.,punct,!,False,False

,
,SPACE,,,
,False,False
Sea,sea,PROPN,NNP,nmod,Xxx,True,False
,,,,PUNCT,,,punct,,,False,False
idea,idea,NOUN,NN,ROOT,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
guinea,guinea,NOUN,NN,appos,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
area,area,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Psalm,psalm,PROPN,NNP,conj,Xxxxx,True,False
;,;,PUNCT,:,punct,;,False,False
Maria,maria,PROPN,NNP,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
malaria,malaria,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,,,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Youth,⁠youth,PROPN,NNP,conj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
south,south,NOUN,NN,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
southern,southern,ADJ,JJ,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
cleanse,cleanse,VERB,VB,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
clean,clean,ADJ,JJ,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Doctrine,⁠doctrine,NOUN,NN,conj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
turpentine,turpentine,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
marine,marine,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Compare,compare,VERB,VB,amod,Xxxxx,True,False
alien,alien,NOUN,NN,ROOT,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
Italian,italian,ADJ,JJ,pobj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Dandelion,dandelion,PROPN,NNP,appos,Xxxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
battalion,battalion,NOUN,NN,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Sally,⁠sally,ADV,RB,advmod,⁠Xxxxx,False,False
with,with,ADP,IN,prep,xxxx,True,False
ally,ally,NOUN,NN,pobj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
yea,yea,INTJ,UH,preconj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
ye,ye,INTJ,UH,intj,xx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Eye,⁠eye,PROPN,NNP,intj,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
I,-PRON-,PRON,PRP,nsubj,X,True,False
,,,,PUNCT,,,punct,,,False,False
ay,ay,INTJ,UH,intj,xx,True,False
,,,,PUNCT,,,punct,,,False,False
aye,aye,INTJ,UH,intj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
whey,whey,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
key,key,NOUN,NN,preconj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
quay,quay,NOUN,NN,appos,xxxx,True,False
!,!,PUNCT,.,punct,!,False,False

,
,SPACE,,,
,False,False
Say,say,PROPN,NNP,ROOT,Xxx,True,False
aver,aver,ADV,RB,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
ever,ever,ADV,RB,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
fever,fever,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Neither,neither,ADP,IN,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
leisure,leisure,NOUN,NN,nmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
skein,skein,NOUN,NN,nmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
receiver,receiver,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
⁠Never,⁠never,ADV,RB,nsubj,⁠Xxxxx,False,False
guess,guess,VERB,VB,ROOT,xxxx,True,False
—,—,PUNCT,,,punct,—,False,False
it,-PRON-,PRON,PRP,nsubj,xx,True,False
is,be,VERB,VBZ,ccomp,xx,True,False
not,not,ADV,RB,neg,xxx,True,False
safe,safe,ADJ,JJ,acomp,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠We,⁠we,NOUN,NN,nsubj,⁠Xx,False,False
say,say,VERB,VBP,ROOT,xxx,True,False
calves,calf,NOUN,NNS,dobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
valves,valve,NOUN,NNS,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
half,half,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
Ralf,ralf,PROPN,NNP,conj,Xxxx,True,False
!,!,PUNCT,.,punct,!,False,False

,
,SPACE,,,
,False,False
Heron,heron,PROPN,NNP,nsubj,Xxxxx,True,False
;,;,PUNCT,:,punct,;,False,False
granary,granary,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
canary,canary,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Crevice,crevice,PROPN,NNP,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
and,and,CCONJ,CC,cc,xxx,True,False
device,device,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
and,and,CCONJ,CC,cc,xxx,True,False
eyrie,eyrie,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Face,⁠face,NOUN,NN,conj,⁠Xxxx,False,False
but,but,CCONJ,CC,cc,xxx,True,False
preface,preface,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
efface,efface,VERB,VB,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Phlegm,⁠phlegm,ADV,RB,conj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
phlegmatic,phlegmatic,ADJ,JJ,advmod,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
ass,ass,NOUN,NN,conj,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
glass,glass,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
bass,bass,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Large,large,ADJ,JJ,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
target,target,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
gin,gin,NOUN,NN,appos,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
give,give,VERB,VBP,ROOT,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
verging,verging,ADJ,JJ,advcl,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Ought,ought,VERB,MD,conj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
